slug	index	role	product	variation	description	features	prompt	image_path	old_src	new_src
pencil-boxes-craft	2	product variation	Pencil boxes	Pencil boxes	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Pencil boxes, variation 2: Pencil boxes. Show the real Pencil boxes object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-boxes-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
pencil-boxes-craft	3	product variation	Pencil boxes	Pencil boxes	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Pencil boxes, variation 3: Pencil boxes. Show the real Pencil boxes object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-boxes-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
pencil-boxes-craft	4	product variation	Pencil boxes	Pencil boxes	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Pencil boxes, variation 4: Pencil boxes. Show the real Pencil boxes object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-boxes-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
pencil-boxes-craft	5	product variation	Pencil boxes	Pencil boxes	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Pencil boxes, variation 5: Pencil boxes. Show the real Pencil boxes object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-boxes-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
pencil-boxes-craft	6	about presentation	Pencil boxes	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Pencil boxes, role about presentation number 6. Feature Pencil boxes as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/pencil-boxes-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
pencil-cases-craft	1	product variation	Pencil cases	Pencil cases	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Pencil cases, variation 1: Pencil cases. Show the real Pencil cases object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-cases-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
pencil-cases-craft	2	product variation	Pencil cases	Pencil cases	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Pencil cases, variation 2: Pencil cases. Show the real Pencil cases object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-cases-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
pencil-cases-craft	3	product variation	Pencil cases	Pencil cases	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Pencil cases, variation 3: Pencil cases. Show the real Pencil cases object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-cases-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
pencil-cases-craft	4	product variation	Pencil cases	Pencil cases	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Pencil cases, variation 4: Pencil cases. Show the real Pencil cases object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-cases-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
pencil-cases-craft	5	product variation	Pencil cases	Pencil cases	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Pencil cases, variation 5: Pencil cases. Show the real Pencil cases object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-cases-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
pencil-cases-craft	6	about presentation	Pencil cases	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Pencil cases, role about presentation number 6. Feature Pencil cases as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/pencil-cases-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
pencil-leads-craft	1	product variation	Pencil leads	Pencil leads	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Pencil leads, variation 1: Pencil leads. Show the real Pencil leads object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-leads-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
pencil-leads-craft	2	product variation	Pencil leads	Pencil leads	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Pencil leads, variation 2: Pencil leads. Show the real Pencil leads object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-leads-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
pencil-leads-craft	3	product variation	Pencil leads	Pencil leads	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Pencil leads, variation 3: Pencil leads. Show the real Pencil leads object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-leads-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
pencil-leads-craft	4	product variation	Pencil leads	Pencil leads	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Pencil leads, variation 4: Pencil leads. Show the real Pencil leads object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-leads-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
pencil-leads-craft	5	product variation	Pencil leads	Pencil leads	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Pencil leads, variation 5: Pencil leads. Show the real Pencil leads object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-leads-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
pencil-leads-craft	6	about presentation	Pencil leads	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Pencil leads, role about presentation number 6. Feature Pencil leads as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/pencil-leads-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
pencil-sharpeners-craft	1	product variation	Pencil sharpeners	Pencil sharpeners	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Pencil sharpeners, variation 1: Pencil sharpeners. Show the real Pencil sharpeners object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-sharpeners-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
pencil-sharpeners-craft	2	product variation	Pencil sharpeners	Pencil sharpeners	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Pencil sharpeners, variation 2: Pencil sharpeners. Show the real Pencil sharpeners object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-sharpeners-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
pencil-sharpeners-craft	3	product variation	Pencil sharpeners	Pencil sharpeners	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Pencil sharpeners, variation 3: Pencil sharpeners. Show the real Pencil sharpeners object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-sharpeners-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
pencil-sharpeners-craft	4	product variation	Pencil sharpeners	Pencil sharpeners	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Pencil sharpeners, variation 4: Pencil sharpeners. Show the real Pencil sharpeners object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-sharpeners-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
pencil-sharpeners-craft	5	product variation	Pencil sharpeners	Pencil sharpeners	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Pencil sharpeners, variation 5: Pencil sharpeners. Show the real Pencil sharpeners object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pencil-sharpeners-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
pencil-sharpeners-craft	6	about presentation	Pencil sharpeners	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Pencil sharpeners, role about presentation number 6. Feature Pencil sharpeners as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/pencil-sharpeners-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
personalized-diaries-craft	1	product variation	Personalized diaries	Personalized diaries	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Personalized diaries, variation 1: Personalized diaries. Show the real Personalized diaries object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/personalized-diaries-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
personalized-diaries-craft	2	product variation	Personalized diaries	Personalized diaries	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Personalized diaries, variation 2: Personalized diaries. Show the real Personalized diaries object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/personalized-diaries-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
personalized-diaries-craft	3	product variation	Personalized diaries	Personalized diaries	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Personalized diaries, variation 3: Personalized diaries. Show the real Personalized diaries object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/personalized-diaries-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
personalized-diaries-craft	4	product variation	Personalized diaries	Personalized diaries	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Personalized diaries, variation 4: Personalized diaries. Show the real Personalized diaries object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/personalized-diaries-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
personalized-diaries-craft	5	product variation	Personalized diaries	Personalized diaries	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Personalized diaries, variation 5: Personalized diaries. Show the real Personalized diaries object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/personalized-diaries-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
personalized-diaries-craft	6	about presentation	Personalized diaries	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Personalized diaries, role about presentation number 6. Feature Personalized diaries as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/personalized-diaries-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
pocket-notebooks-craft	1	product variation	Pocket notebooks	Pocket notebooks	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Pocket notebooks, variation 1: Pocket notebooks. Show the real Pocket notebooks object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pocket-notebooks-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
pocket-notebooks-craft	2	product variation	Pocket notebooks	Pocket notebooks	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Pocket notebooks, variation 2: Pocket notebooks. Show the real Pocket notebooks object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pocket-notebooks-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
pocket-notebooks-craft	3	product variation	Pocket notebooks	Pocket notebooks	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Pocket notebooks, variation 3: Pocket notebooks. Show the real Pocket notebooks object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pocket-notebooks-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
pocket-notebooks-craft	4	product variation	Pocket notebooks	Pocket notebooks	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Pocket notebooks, variation 4: Pocket notebooks. Show the real Pocket notebooks object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pocket-notebooks-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
pocket-notebooks-craft	5	product variation	Pocket notebooks	Pocket notebooks	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Pocket notebooks, variation 5: Pocket notebooks. Show the real Pocket notebooks object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/pocket-notebooks-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
pocket-notebooks-craft	6	about presentation	Pocket notebooks	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Pocket notebooks, role about presentation number 6. Feature Pocket notebooks as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/pocket-notebooks-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
printer-paper-craft	1	product variation	Printer paper	Printer paper	The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow.	0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel	A distinct premium catalog photograph of Printer paper, variation 1: Printer paper. Show the real Printer paper object clearly and accurately, with a different physical presentation from every other asset: The reliable everyday choice for notes, lists, and long writing sessions, with a clean line and dependable flow. Product details: 0.7mm smooth ballpoint tip Quick-drying blue ink Balanced resin barrel. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/printer-paper-craft/image/unique-01.png	./image/item.png	./image/unique-01.png
printer-paper-craft	2	product variation	Printer paper	Printer paper	Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas.	24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip	A distinct premium catalog photograph of Printer paper, variation 2: Printer paper. Show the real Printer paper object clearly and accurately, with a different physical presentation from every other asset: Smooth-flowing gel ink brings bright, expressive color to notes, sketches, and everyday ideas. Product details: 24 signature ink colors Quick-drying gel ink Comfortable soft-touch grip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/printer-paper-craft/image/unique-02.png	./image/item.png	./image/unique-02.png
printer-paper-craft	3	product variation	Printer paper	Printer paper	Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish.	Silky liquid ink Ultra-smooth writing Premium roller tip	A distinct premium catalog photograph of Printer paper, variation 3: Printer paper. Show the real Printer paper object clearly and accurately, with a different physical presentation from every other asset: Liquid ink glides across the page with effortless flow, expressive line control, and a refined finish. Product details: Silky liquid ink Ultra-smooth writing Premium roller tip. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/printer-paper-craft/image/unique-03.png	./image/item.png	./image/unique-03.png
printer-paper-craft	4	product variation	Printer paper	Printer paper	A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience.	Refillable ink system Fine and medium nibs Polished metal nib	A distinct premium catalog photograph of Printer paper, variation 4: Printer paper. Show the real Printer paper object clearly and accurately, with a different physical presentation from every other asset: A smooth fountain nib and refillable reservoir turn every page into a more considered writing experience. Product details: Refillable ink system Fine and medium nibs Polished metal nib. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/printer-paper-craft/image/unique-04.png	./image/item.png	./image/unique-04.png
printer-paper-craft	5	product variation	Printer paper	Printer paper	Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work.	0.4mm precision tip Fade-resistant black ink Long-lasting fiber point	A distinct premium catalog photograph of Printer paper, variation 5: Printer paper. Show the real Printer paper object clearly and accurately, with a different physical presentation from every other asset: Precise fiber tips create clean, expressive lines for diagrams, journaling, lettering, and detail work. Product details: 0.4mm precision tip Fade-resistant black ink Long-lasting fiber point. Use a distinct angle, arrangement, and tasteful material/color variation while keeping the item recognizable. Single product focus, realistic proportions, soft studio lighting, warm off-white craft-paper background, subtle natural shadow, no text, no logos, no watermark, square composition.	projects/printer-paper-craft/image/unique-05.png	./image/item.png	./image/unique-05.png
printer-paper-craft	6	about presentation	Printer paper	about presentation 6			A distinct editorial presentation image for a stationery and craft product webpage about Printer paper, role about presentation number 6. Feature Printer paper as the clear subject in a unique composition, different from every other image in the repository, realistic product photography, soft studio lighting, warm off-white craft-paper background, no text, no logos, no watermark, square composition.	projects/printer-paper-craft/image/unique-06.png	./image/item.png	./image/unique-06.png
